feature_id,header_mean_activation,you_mean_activation,combined_mean,header_active_prompts,you_active_prompts,claude_desc
88191,0.0223267544060945,0.0070469477213919,0.0146868510637432,5,1,"A period at the end of a sentence that concludes a paragraph or thought, often appearing before a transition to a new section or topic."
35609,0.0209729187190532,0.0083754258230328,0.014674172271043,4,1,"Phrases that express possibility, likelihood, causality or expectation in analytical text, often connecting hypothetical ideas or showing relationships between concepts."
35704,0.0075291022658348,0.0218156240880489,0.0146723631769418,2,3,"Words and phrases used to connect, contrast, or qualify emotional states and reactions, often appearing in contexts where multiple or complex feelings are being described."
14289,0.0074206609278917,0.0219208113849163,0.014670736156404,2,2,"Proper nouns that serve as key identifiers within structured documents such as research papers, legal texts, or reference materials."
76497,0.0033516914118081,0.0259807053953409,0.0146661984035745,1,3,"Punctuation (especially commas) or connecting words (like ""then,"" ""they,"" ""the"") that occur at grammatical transition points within sentences, particularly before conditional clauses or subsequent actions."
103836,0.0076216217130422,0.0217043310403823,0.0146629763767123,2,3,"Tokens that form evaluative expressions, indicate success/achievement, or establish temporal/conditional relationships within sentences."
1664,0.0210606846958398,0.0082520740106701,0.014656379353255,5,1,"Comment delimiters (/* and //) at the beginning of code comments, typically introducing documentation for the subsequent code implementation."
27620,0.0044029434211552,0.0248708669096231,0.0146369051653891,1,3,"Numbers and text within citation identifiers in scientific literature, primarily the digit ""5"" appearing in genomics journal references."
79759,0.0037248726002871,0.0255424175411462,0.0146336450707167,1,4,"Technical terms and values in scientific or academic research papers, particularly related to methodology, measurements, or procedural elements."
11447,0.0037401537410914,0.0255189649760723,0.0146295593585819,1,2,"Technical or specialized terminology appearing in scientific, academic, or programming contexts, often representing specific responses, correct identifications, or formatted notation."
1321,0.0094564575701951,0.0197941157966852,0.0146252866834402,2,3,"Medical or veterinary terminology appearing in scientific texts about animal health, animal behavior, or human-animal interactions, often in contexts discussing conditions, treatments, or ethical considerations."
73413,0.0061485739424824,0.0231003370136022,0.0146244554780423,1,3,"Common function words (like ""of"", ""to"", ""with"", ""and"", ""spent"", ""stating"", ""that"", ""whether"", ""knowledge"", ""panel"", ""helpful"", ""value"", ""themselves"", ""reasons"", ""group"", ""angers"") that connect or qualify other words within sentences, often appearing between adjacent content words."
18179,0.0063721537590026,0.0228506997227668,0.0146114267408847,1,2,"Navigational or referential text elements that direct readers to other parts of a document, often appearing at section transitions or as cross-references."
130473,0.0141121177002787,0.0150849670171737,0.0145985423587262,3,2,"Function words (particularly ""by"", ""to"", ""that"", ""the"", ""a"", ""can"", ""before"") that connect parts of technical instructions or establish relationships between computational steps in scientific or programming contexts."
54083,0.010418003425002,0.0187708362936973,0.0145944198593497,2,2,"Tokens used to refer to specific examples, applications, or cases within academic or technical text, such as ""example"", ""application"", ""case"", ""study"", ""pipeline"", ""instance"", ""which"", or specific object types like ""files"" or ""samples""."
21156,0.0104290414601564,0.0187446102499961,0.0145868258550763,2,2,"Transitional phrases and functional words in academic or technical writing that connect ideas, indicate quantity, describe status, or propose actions."
31969,0.0076961256563663,0.0214768424630165,0.0145864840596914,2,3,"Content-carrying words representing core concepts, evaluations, terminology, or abstract ideas central to the text's meaning."
18178,0.0046856915578246,0.0244834516197443,0.0145845715887844,1,3,"Words and phrases representing actions, processes, or information content that signal meaningful transformation or significance in technical or analytical contexts."
48102,0.0220151916146278,0.0071522006765007,0.0145836961455643,4,1,"Quotation marks and line breaks that indicate transitions between speakers in dialogue or transcripts, often appearing in court testimonies, chat logs, and fictional conversations."
16889,0.0047355089336633,0.0244123991578817,0.0145739540457725,1,3,"Bit-position constants (typically prefixed with ""S"" or ""S_"") used in C/C++ preprocessor macros for hardware register manipulation through bit-shifting operations."
15613,0.009713377803564,0.0194166582077741,0.0145650180056691,2,1,"References to gender in discussions about equality, discrimination, sexism, and representation of women in society, often in contexts addressing disparities or stereotypes."
404,0.0091588189825415,0.0199698638170957,0.0145643413998186,2,2,"HTML and programming syntax elements, including closing brackets, commas, opening/closing tags, and important terms in technical contexts (functions, capabilities, circuit types). These tokens often appear at critical structural points in code or technical documentation."
